BH,LON,LAT,SPEI,RS_anomaly,IGBP,Vegetation
65269,105.182,26.151,-2.385487328,-0.767115989,14,Cropland
65070,105.182,26.251,-2.187087114,-0.961646356,14,Cropland
64872,105.182,26.351,-2.230759221,-0.775823483,14,Cropland
64683,105.182,26.451,-2.182854194,-0.894738753,14,Cropland
64485,105.182,26.551,-2.232404099,-1.278701423,14,Cropland
64104,105.182,26.751,-2.443596521,-0.682796905,14,Cropland
63909,105.182,26.851,-2.25450728,-0.66025891,14,Cropland
63705,105.182,26.951,-2.032423813,-0.740599761,9,Desert
63490,105.182,27.051,-2.078403815,-1.668940263,9,Desert
63265,105.182,27.151,-2.124383818,-0.935363568,12,Cropland
63046,105.182,27.251,-2.046510654,-1.08852622,12,Cropland
62825,105.182,27.351,-2.519210094,-0.6462011,12,Cropland
62602,105.182,27.451,-2.518739447,-1.296522865,8,Savanna
62374,105.182,27.551,-2.024020237,-1.639965955,5,Forest
62143,105.182,27.651,-2.06200887,-0.63293783,8,Savanna
61899,105.182,27.751,-2.005173892,-0.636399534,5,Forest
61654,105.182,27.851,-2.000355443,-0.05084689,4,Forest
61400,105.182,27.951,-2.446561993,-1.952594124,4,Forest
61121,105.182,28.051,-2.045706876,-0.299486106,5,Forest
60835,105.182,28.151,-2.376143864,-2.542321686,5,Forest
60540,105.182,28.251,-2.340845309,-0.932843061,4,Forest
60225,105.182,28.351,-2.012827556,-0.64163384,4,Forest
59909,105.182,28.451,-2.02196727,-0.222330749,5,Forest
59589,105.182,28.551,-2.272282636,-2.312148037,8,Savanna
59257,105.182,28.651,-2.25602124,0.163915222,4,Forest
58583,105.182,28.851,-2.020495218,-0.879026633,5,Forest
58236,105.182,28.951,-2.158841398,-0.735782091,5,Forest
57897,105.182,29.051,-2.034425114,-1.085048743,8,Savanna
57547,105.182,29.151,-2.041390062,-0.90255319,8,Savanna
57194,105.182,29.251,-2.087696966,-1.70248476,4,Forest
56844,105.182,29.351,-2.18111959,-0.962653152,5,Forest
56498,105.182,29.451,-2.070656695,-1.015555329,10,Grassland
56145,105.182,29.551,-2.367964837,-1.01594687,10,Grassland
55802,105.182,29.651,-2.105130544,-1.163097738,5,Forest
55435,105.182,29.751,-2.120088703,0.089325228,4,Forest
55085,105.182,29.851,-2.212494728,-1.238780619,10,Grassland
54721,105.182,29.951,-2.304900753,-1.051368015,5,Forest
54377,105.182,30.051,-2.00420943,-0.390281063,9,Desert
54020,105.182,30.151,-2.254089966,-0.154770188,12,Cropland
53665,105.182,30.251,-2.275667638,0.81742441,10,Grassland
53318,105.182,30.351,-2.554528782,-0.934733974,10,Grassland
52968,105.182,30.451,-2.594849522,-0.880307154,12,Cropland
52608,105.182,30.551,-2.476345863,-0.794685753,10,Grassland
52226,105.182,30.651,-2.5730689,-1.965020377,10,Grassland
51860,105.182,30.751,-2.449766629,-1.431691699,12,Cropland
51475,105.182,30.851,-2.507936114,-1.255579863,10,Grassland
51095,105.182,30.951,-2.566105598,-1.819386868,12,Cropland
50725,105.182,31.051,-2.535741388,-0.722454547,10,Grassland
50346,105.182,31.151,-2.682444567,-1.302673626,12,Cropland
49973,105.182,31.251,-2.410385602,-0.870143688,12,Cropland
49594,105.182,31.351,-2.740753178,-1.160445746,10,Grassland
49211,105.182,31.451,-2.421921846,-0.866034079,10,Grassland
48829,105.182,31.551,-2.312933133,-1.082824685,10,Grassland
48447,105.182,31.651,-2.357165242,-0.758121588,10,Grassland
48062,105.182,31.751,-2.020182629,-1.604670464,10,Grassland
47685,105.182,31.851,-2.33846945,-1.029542966,10,Grassland
47306,105.182,31.951,-2.010366434,-0.934979873,10,Grassland
46930,105.182,32.051,-2.005458336,-0.061384689,10,Grassland
46542,105.182,32.151,-2.5274292,0.22570197,10,Grassland
46161,105.182,32.251,-2.031259826,-1.173485519,10,Grassland
45767,105.182,32.351,-2.384650478,-1.099791021,10,Grassland
45372,105.182,32.451,-2.223491064,-1.307696742,10,Grassland
44978,105.182,32.551,-2.246734291,-1.014197233,10,Grassland
44605,105.182,32.651,-2.269977519,-0.924036341,10,Grassland
44221,105.182,32.751,-2.216697489,-1.481283036,10,Grassland
43073,105.182,33.051,-2.10218566,-1.765931455,10,Grassland
42697,105.182,33.151,-2.038796074,-2.125237702,10,Grassland
42320,105.182,33.251,-2.042867271,-0.720442209,10,Grassland
41944,105.182,33.351,-2.065132579,-0.463705356,10,Grassland
41565,105.182,33.451,-2.089394498,-2.274294661,10,Grassland
41186,105.182,33.551,-2.105580416,-1.080333114,9,Desert
40807,105.182,33.651,-2.132593145,-1.876736215,9,Desert
40431,105.182,33.751,-2.037005571,-2.425245139,9,Desert
40058,105.182,33.851,-2.01888397,-1.278512104,9,Desert
39687,105.182,33.951,-2.000762368,-1.630713323,9,Desert
39331,105.182,34.051,-2.03302506,-0.605912983,9,Desert
38965,105.182,34.151,-2.031855526,0.184141172,9,Desert
38604,105.182,34.251,-2.031378974,-1.746937325,10,Grassland
38262,105.182,34.351,-2.099507619,-0.524731793,10,Grassland
37910,105.182,34.451,-2.167636263,0.409677162,10,Grassland
37579,105.182,34.551,-2.005284112,-0.362862108,9,Desert
37229,105.182,34.651,-2.024787544,-1.692493573,9,Desert
36553,105.182,34.851,-2.051648071,-1.734668991,9,Desert
36222,105.182,34.951,-2.330548215,-1.385210957,9,Desert
35883,105.182,35.051,-2.066602783,-1.402031314,9,Desert
35557,105.182,35.151,-2.074080139,-1.232529995,8,Savanna
35216,105.182,35.251,-2.081367888,-1.388058984,9,Desert
34900,105.182,35.351,-2.069884553,-1.308263306,9,Desert
34582,105.182,35.451,-2.058401219,-1.432401067,9,Desert
34261,105.182,35.551,-2.046917884,-1.088413523,12,Cropland
33933,105.182,35.651,-2.033391612,-0.862218491,9,Desert
33616,105.182,35.751,-2.023743741,-0.779901845,9,Desert
33299,105.182,35.851,-2.354563627,-1.235336189,9,Desert
32977,105.182,35.951,-2.308444483,-0.555200255,9,Desert
32656,105.182,36.051,-2.262325339,-0.591145941,9,Desert
32335,105.182,36.151,-2.006425065,-0.620656687,9,Desert
32017,105.182,36.251,-2.170855873,-0.848931647,14,Cropland
31681,105.182,36.351,-2.025058639,-0.506224998,9,Desert
31369,105.182,36.451,-2.031000003,-0.977882877,9,Desert
31038,105.182,36.551,-2.036941367,-1.29408984,9,Desert
30689,105.182,36.651,-2.042882731,-0.501984965,9,Desert
30364,105.182,36.751,-2.048982815,-0.634349608,9,Desert
30038,105.182,36.851,-2.070796236,-0.655229615,9,Desert
29691,105.182,36.951,-2.092609657,-1.256783376,9,Desert
28991,105.182,37.151,-2.027622941,-0.664907563,9,Desert
28634,105.182,37.251,-2.097249705,-1.540685601,9,Desert
28308,105.182,37.351,-2.268312537,-0.252704983,9,Desert
27990,105.182,37.451,-2.16539689,-0.233173582,14,Cropland
27662,105.182,37.551,-2.062481242,-1.564095097,14,Cropland
70517,105.282,23.451,-2.202416273,-1.126552582,12,Cropland
70341,105.282,23.551,-2.232660734,-0.51166562,12,Cropland
70161,105.282,23.651,-2.262905195,-1.651509964,9,Desert
69987,105.282,23.751,-2.293192289,-1.067301914,9,Desert
69810,105.282,23.851,-2.327699976,-1.589435711,9,Desert
69628,105.282,23.951,-2.011342124,-0.246082039,12,Cropland
69438,105.282,24.051,-2.048736888,-1.456347424,8,Savanna
69252,105.282,24.151,-2.005505931,-0.968600377,8,Savanna
69052,105.282,24.251,-2.465266297,-1.010245743,8,Savanna
68851,105.282,24.351,-2.56236162,-0.709817019,5,Forest
68650,105.282,24.451,-2.158323067,-0.323715797,8,Savanna
68454,105.282,24.551,-2.42946135,-0.767918538,8,Savanna
68053,105.282,24.751,-2.405647645,-0.519629833,8,Savanna
67652,105.282,24.951,-2.588236014,-1.007701471,8,Savanna
67452,105.282,25.051,-2.258009602,-1.27169646,8,Savanna
67256,105.282,25.151,-2.380411417,-1.118189418,8,Savanna
67061,105.282,25.251,-2.505500199,-2.89012345,8,Savanna
66666,105.282,25.451,-2.370028536,-1.25509292,8,Savanna
66468,105.282,25.551,-2.077527548,-1.310806599,8,Savanna
66266,105.282,25.651,-2.365912203,-1.179737671,9,Desert
66063,105.282,25.751,-2.036285943,-1.43829796,9,Desert
65861,105.282,25.851,-2.446463277,-1.542280599,9,Desert
65669,105.282,25.951,-2.287170275,-0.969349572,14,Cropland
65468,105.282,26.051,-2.249008909,-2.184967393,9,Desert
65270,105.282,26.151,-2.110855629,-0.358697138,14,Cropland
65071,105.282,26.251,-2.222488653,-0.759912098,9,Desert
64684,105.282,26.451,-2.190538644,-0.833181563,9,Desert
64486,105.282,26.551,-2.234805845,-0.785611834,14,Cropland
64298,105.282,26.651,-2.238911576,-0.90596139,14,Cropland
64105,105.282,26.751,-2.456533171,-1.007832348,14,Cropland
63910,105.282,26.851,-2.148761969,-1.381538533,14,Cropland
63706,105.282,26.951,-2.323211819,-1.12761482,14,Cropland
63491,105.282,27.051,-2.075459505,-0.736598404,14,Cropland
63266,105.282,27.151,-2.025213143,-3.105910427,14,Cropland
63047,105.282,27.251,-2.172964961,-0.381685711,14,Cropland
62826,105.282,27.351,-2.399501372,-1.398360968,9,Desert
62603,105.282,27.451,-2.105997747,-1.314121154,14,Cropland
62375,105.282,27.551,-2.312943128,0.373985415,9,Desert
62144,105.282,27.651,-2.039030533,-0.674957001,12,Cropland
61900,105.282,27.751,-2.226265864,-0.067310044,12,Cropland
61655,105.282,27.851,-2.171084849,0.258506014,12,Cropland
61401,105.282,27.951,-2.441687982,0.775719336,12,Cropland
61122,105.282,28.051,-2.401308698,-2.135998065,8,Savanna
60541,105.282,28.251,-2.320528147,-1.335544995,5,Forest
60226,105.282,28.351,-2.277950444,2.796755142,5,Forest
59910,105.282,28.451,-2.244379973,0.757877306,5,Forest
59590,105.282,28.551,-2.040846956,0.311614977,5,Forest
59258,105.282,28.651,-2.073646804,-0.497102976,5,Forest
58932,105.282,28.751,-2.106028504,-0.062108199,5,Forest
58584,105.282,28.851,-2.193761817,-0.818935755,5,Forest
58237,105.282,28.951,-2.158813362,-1.252394748,4,Forest
57898,105.282,29.051,-2.00249883,-0.908092134,4,Forest
57548,105.282,29.151,-2.011637831,-1.057990161,5,Forest
57195,105.282,29.251,-2.020751487,-1.3802369,5,Forest
56499,105.282,29.451,-2.288113924,-1.348615138,5,Forest
56146,105.282,29.551,-2.37397216,-1.351798828,5,Forest
55803,105.282,29.651,-2.04852397,-0.698195124,5,Forest
55436,105.282,29.751,-2.05463872,-0.672352285,4,Forest
55086,105.282,29.851,-2.147720958,-1.528880979,4,Forest
54722,105.282,29.951,-2.218106966,-0.664792171,4,Forest
54378,105.282,30.051,-2.591329101,-1.329115717,5,Forest
54021,105.282,30.151,-2.426967673,-0.709552991,8,Savanna
53666,105.282,30.251,-2.518825044,0.484528638,8,Savanna
53319,105.282,30.351,-2.489420522,-1.076149682,5,Forest
52969,105.282,30.451,-2.460016,-1.332785291,9,Desert
52609,105.282,30.551,-2.430611478,-1.592698058,8,Savanna
52227,105.282,30.651,-2.401206956,-0.935464709,4,Forest
51861,105.282,30.751,-2.574923024,-1.571804372,9,Desert
51476,105.282,30.851,-2.581013872,-2.276459988,12,Cropland
51096,105.282,30.951,-2.508616638,-1.124564904,10,Grassland
50726,105.282,31.051,-2.471625562,-0.832692103,10,Grassland
50347,105.282,31.151,-2.644457592,-1.520289625,10,Grassland
49974,105.282,31.251,-2.711752608,-1.291689551,10,Grassland
49595,105.282,31.351,-2.435756824,-1.584358698,10,Grassland
49212,105.282,31.451,-2.413126684,-0.245125556,10,Grassland
48830,105.282,31.551,-2.328815715,-1.264326174,10,Grassland
48448,105.282,31.651,-2.367866406,-1.619003619,12,Cropland
48063,105.282,31.751,-2.279501435,-1.922758718,10,Grassland
47686,105.282,31.851,-2.685322269,-0.235779899,10,Grassland
47307,105.282,31.951,-2.239602409,-1.084296213,10,Grassland
46931,105.282,32.051,-2.379157544,-0.802399137,12,Cropland
46543,105.282,32.151,-2.52715837,-1.233735288,10,Grassland
46162,105.282,32.251,-2.474432703,-0.933246143,10,Grassland
45768,105.282,32.351,-2.421274708,0.222643935,10,Grassland
44979,105.282,32.551,-2.314958717,-2.135357982,10,Grassland
44606,105.282,32.651,-2.085153629,-1.532826431,10,Grassland
44222,105.282,32.751,-2.110722972,-2.909976411,10,Grassland
43834,105.282,32.851,-2.185268206,-0.501440016,10,Grassland
43452,105.282,32.951,-2.075123939,-1.990658882,10,Grassland
43074,105.282,33.051,-2.050770105,-2.601665938,10,Grassland
42698,105.282,33.151,-2.047899485,-1.152484777,10,Grassland
42321,105.282,33.251,-2.088191106,-0.707253793,10,Grassland
41945,105.282,33.351,-2.083797211,-0.096595257,10,Grassland
