BH,POINT_X,POINT_Y,Slope,RSquare,PValue,Sig,IGBP,MAP,MAT,Veg,Class
258229,97.84493872,25.15095441,-0.01,0.243678803,0.032,3,2,1738,14.3,Forest,2
258248,98.89493872,25.15095441,0.28,0.21039675,0.048,1,9,1392,20.51666667,Savanna,4
258267,99.84493872,25.15095441,0.23,0.247039556,0.03,1,9,1000,16.15833333,Savanna,4
258270,99.99493872,25.15095441,0.26,0.218918419,0.043,1,9,1023,14.99166667,Savanna,4
258288,100.8949387,25.15095441,-0.56,0.374120847,0.005,3,9,923,17.50833333,Savanna,4
258312,102.0949387,25.15095441,-0.06,0.236147007,0.035,3,9,843,18.3,Savanna,4
258313,102.1449387,25.15095441,-0.43,0.299696752,0.015,3,8,892,17.06666667,Shrubland,4
258336,103.2949387,25.15095441,0.08,0.239736871,0.033,1,9,970,15.84166667,Savanna,4
258354,104.1949387,25.15095441,0.13,0.316387415,0.012,1,9,1093,14.975,Savanna,4
258393,106.1449387,25.15095441,0.05,0.298579811,0.015,1,9,1220,19.475,Savanna,4
258402,106.5949387,25.15095441,-0.13,0.244948992,0.031,3,9,1227,19.35833333,Savanna,4
258413,107.1449387,25.15095441,0.3,0.297679864,0.016,1,2,1312,18.85,Forest,2
258414,107.1949387,25.15095441,0.78,0.312791636,0.013,1,2,1320,18.925,Forest,2
258416,107.2949387,25.15095441,0.19,0.367826183,0.006,1,8,1336,19.55833333,Shrubland,4
258424,107.7449387,25.15095441,0.73,0.238516453,0.034,1,8,1406,18.18333333,Shrubland,4
258436,108.3449387,25.15095441,0.35,0.266474989,0.024,1,2,1456,17.31666667,Forest,2
258447,108.8949387,25.15095441,1.25,0.334863962,0.009,1,2,1518,16.43333333,Forest,2
258515,112.3449387,25.15095441,0.18,0.334238716,0.01,1,8,1523,15.63333333,Shrubland,4
258516,112.3949387,25.15095441,-0.17,0.302318983,0.015,3,8,1540,15.23333333,Shrubland,4
258517,112.4449387,25.15095441,-0.15,0.291154087,0.017,3,8,1575,14.58333333,Shrubland,4
258521,112.6449387,25.15095441,0.09,0.305390167,0.014,1,9,1482,17.15833333,Savanna,4
258526,112.8949387,25.15095441,0.06,0.23963311,0.033,1,9,1422,19.39166667,Savanna,4
258527,112.9449387,25.15095441,0.08,0.241225987,0.033,1,9,1424,19.08333333,Savanna,4
258528,112.9949387,25.15095441,0.07,0.208837203,0.049,1,9,1425,18.90833333,Savanna,4
258625,117.8949387,25.15095441,-0.28,0.23048754,0.037,3,9,1569,18.55,Savanna,4
257838,99.84493872,25.10095441,-0.18,0.304257659,0.014,3,1,1083,12.71666667,Forest,2
257843,100.0949387,25.10095441,0.25,0.254055141,0.028,1,9,996,16.41666667,Savanna,4
257848,100.3449387,25.10095441,-0.18,0.292245092,0.017,3,9,1044,13.8,Savanna,4
257881,101.9949387,25.10095441,0.2,0.231442105,0.037,1,2,865,17.79166667,Forest,2
257882,102.0449387,25.10095441,0.22,0.468053779,0.001,1,8,873,17.59166667,Shrubland,4
257885,102.1949387,25.10095441,-0.1,0.241047752,0.033,3,9,1006,14.03333333,Savanna,4
257921,103.9949387,25.10095441,-0.02,0.246890766,0.03,3,12,1038,15.18333333,Cropland,1
257941,104.9949387,25.10095441,0.19,0.232860131,0.036,1,9,1280,17.10833333,Savanna,4
257953,105.5949387,25.10095441,0.21,0.243160784,0.032,1,9,1363,16.49166667,Savanna,4
257969,106.3949387,25.10095441,-0.05,0.260688746,0.025,3,9,1254,18.45,Savanna,4
257971,106.4949387,25.10095441,0.09,0.295687768,0.016,1,9,1173,21.36666667,Savanna,4
257974,106.6449387,25.10095441,-0.34,0.234859776,0.035,3,8,1212,20.075,Shrubland,4
257989,107.3949387,25.10095441,-0.14,0.221093761,0.042,3,8,1380,17.625,Shrubland,4
257996,107.7449387,25.10095441,-0.15,0.230429915,0.038,3,8,1424,17.4,Shrubland,4
258013,108.5949387,25.10095441,-0.16,0.269932679,0.023,3,2,1461,18.5,Forest,2
258056,110.7449387,25.10095441,-0.16,0.229008237,0.038,3,2,1662,17.51666667,Forest,2
258070,111.4449387,25.10095441,-0.09,0.220621673,0.042,3,9,1526,18.05,Savanna,4
258071,111.4949387,25.10095441,-0.3,0.303851954,0.014,3,9,1516,18.24166667,Savanna,4
258073,111.5949387,25.10095441,0.04,0.213690961,0.046,1,9,1504,18.58333333,Savanna,4
257375,98.24493872,25.05095441,0.11,0.212111008,0.047,1,1,1514,12.51666667,Forest,2
257378,98.39493872,25.05095441,-0.44,0.254205574,0.028,3,2,1555,16.78333333,Forest,2
257389,98.94493872,25.05095441,-0.44,0.232503305,0.037,3,8,1178,16.85833333,Shrubland,4
257409,99.94493872,25.05095441,0.28,0.375524325,0.005,1,9,988,18.075,Savanna,4
257410,99.99493872,25.05095441,-0.22,0.236866441,0.035,3,9,988,19.225,Savanna,4
257411,100.0449387,25.05095441,-0.33,0.232899273,0.036,3,9,1018,15.4,Savanna,4
257421,100.5449387,25.05095441,0.29,0.32045631,0.012,1,9,951,17.78333333,Savanna,4
257426,100.7949387,25.05095441,0.28,0.210557888,0.048,1,9,884,20,Savanna,4
257427,100.8449387,25.05095441,-0.13,0.207855993,0.05,3,9,1013,14.60833333,Savanna,4
257440,101.4949387,25.05095441,0.24,0.28053874,0.02,1,9,908,17.14166667,Savanna,4
257506,104.7949387,25.05095441,0.18,0.346262583,0.008,1,9,1252,15.33333333,Savanna,4
257533,106.1449387,25.05095441,0.06,0.350821055,0.008,1,9,1186,20.525,Savanna,4
257539,106.4449387,25.05095441,-0.07,0.317384163,0.012,3,9,1180,20.975,Savanna,4
257544,106.6949387,25.05095441,-0.04,0.310684763,0.013,3,8,1250,18.925,Shrubland,4
257549,106.9449387,25.05095441,-0.12,0.380579451,0.005,3,8,1224,21.25833333,Shrubland,4
257556,107.2949387,25.05095441,0.79,0.336996277,0.009,1,2,1358,18.125,Forest,2
257562,107.5949387,25.05095441,-0.51,0.419420362,0.003,3,8,1406,18.1,Shrubland,4
257574,108.1949387,25.05095441,0.53,0.346537417,0.008,1,8,1411,20.55,Shrubland,4
257578,108.3949387,25.05095441,0.46,0.419825177,0.003,1,8,1458,18.44166667,Shrubland,4
257579,108.4449387,25.05095441,-0.11,0.32054477,0.012,3,8,1462,18.44166667,Shrubland,4
257580,108.4949387,25.05095441,0.2,0.404394518,0.003,1,8,1440,19.8,Shrubland,4
257586,108.7949387,25.05095441,-0.46,0.251655642,0.029,3,2,1478,18.99166667,Forest,2
257591,109.0449387,25.05095441,0.11,0.229569674,0.038,1,9,1488,20.26666667,Savanna,4
257609,109.9449387,25.05095441,0.04,0.23283663,0.036,1,2,1777,17.80833333,Forest,2
257661,112.5949387,25.05095441,0.1,0.332043478,0.01,1,9,1461,19.69166667,Savanna,4
257665,112.7949387,25.05095441,0.11,0.289209289,0.018,1,9,1444,19.15833333,Savanna,4
257672,113.1449387,25.05095441,0.31,0.270274118,0.023,1,9,1526,16.95833333,Savanna,4
257736,116.3449387,25.05095441,-0.04,0.279181042,0.02,3,8,1649,20.16666667,Shrubland,4
256955,98.94493872,25.00095441,-0.31,0.253148667,0.028,3,8,1215,17.39166667,Shrubland,4
256962,99.29493872,25.00095441,0.26,0.314858358,0.012,1,9,1028,15.31666667,Savanna,4
256974,99.94493872,25.00095441,-0.13,0.224858179,0.04,3,9,1027,15.13333333,Savanna,4
256997,101.0949387,25.00095441,-0.38,0.277635284,0.02,3,9,1007,14.63333333,Savanna,4
257001,101.2949387,25.00095441,0.4,0.243653256,0.032,1,8,978,15.35,Shrubland,4
257017,102.0949387,25.00095441,0.23,0.231402021,0.037,1,2,909,16.95,Forest,2
257025,102.4949387,25.00095441,-0.38,0.313270741,0.013,3,8,1053,13.03333333,Shrubland,4
257072,104.8449387,25.00095441,0.23,0.249712535,0.029,1,9,1254,15.775,Savanna,4
257083,105.3949387,25.00095441,-0.23,0.335587146,0.009,3,9,1352,17.525,Savanna,4
257088,105.6449387,25.00095441,-0.21,0.372847411,0.005,3,9,1373,16.56666667,Savanna,4
257098,106.1449387,25.00095441,-0.02,0.234935443,0.035,3,9,1171,21.03333333,Savanna,4
257103,106.3949387,25.00095441,-0.04,0.234998241,0.035,3,9,1166,21.35833333,Savanna,4
257140,108.2449387,25.00095441,-0.09,0.224373383,0.04,3,9,1424,20.63333333,Savanna,4
257156,109.0449387,25.00095441,0.14,0.327879002,0.01,1,9,1504,19.70833333,Savanna,4
257173,109.8949387,25.00095441,-0.16,0.261799503,0.025,3,2,1805,18.45,Forest,2
257211,111.7949387,25.00095441,-0.1,0.441550652,0.002,3,2,1512,17.1,Forest,2
257212,111.8449387,25.00095441,0.08,0.292341559,0.017,1,2,1504,17.26666667,Forest,2
257215,111.9949387,25.00095441,-0.15,0.254890174,0.027,3,2,1548,14.95833333,Forest,2
257216,112.0449387,25.00095441,0.14,0.210797799,0.048,1,2,1496,17.35833333,Forest,2
257282,115.3449387,25.00095441,-0.23,0.390813697,0.004,3,9,1665,19.35,Savanna,4
256499,97.84493872,24.95095441,0.13,0.277673515,0.02,1,2,1763,16.73333333,Forest,2
256511,98.44493872,24.95095441,-0.3,0.240875186,0.033,3,2,1511,16.19166667,Forest,2
256518,98.79493872,24.95095441,0.08,0.302409635,0.015,1,1,1254,14.875,Forest,2
256520,98.89493872,24.95095441,-0.14,0.26832715,0.023,3,9,1393,20.69166667,Savanna,4
256521,98.94493872,24.95095441,-0.31,0.418812153,0.003,3,9,1296,18.93333333,Savanna,4
256538,99.79493872,24.95095441,-0.22,0.419293493,0.003,3,1,1005,16.70833333,Forest,2
256553,100.5449387,24.95095441,0.42,0.389149241,0.004,1,9,1007,15.56666667,Savanna,4
256562,100.9949387,24.95095441,0.18,0.24561524,0.031,1,9,1049,13.44166667,Savanna,4
256565,101.1449387,24.95095441,0.53,0.36237516,0.006,1,9,980,15.70833333,Savanna,4
256568,101.2949387,24.95095441,0.44,0.246450501,0.031,1,8,977,15.59166667,Shrubland,4
256583,102.0449387,24.95095441,0.62,0.260229384,0.026,1,9,887,17.65,Savanna,4
256603,103.0949387,24.95095441,-0.44,0.233364441,0.036,3,9,1035,14.18333333,Savanna,4
256609,103.3949387,24.95095441,0.4,0.346863738,0.008,1,10,998,15.40833333,Grassland,3
256638,104.8449387,24.95095441,0.15,0.264125877,0.024,1,9,1255,15.06666667,Savanna,4
256645,105.1949387,24.95095441,-0.32,0.220378532,0.043,3,9,1318,17.675,Savanna,4
256655,105.6949387,24.95095441,-0.13,0.208015775,0.05,3,9,1283,19.01666667,Savanna,4
256656,105.7449387,24.95095441,0.06,0.229914822,0.038,1,9,1252,19.55,Savanna,4
256660,105.9449387,24.95095441,0.03,0.277384784,0.021,1,9,1268,18.44166667,Savanna,4
256663,106.0949387,24.95095441,-0.18,0.238857143,0.034,3,9,1158,21.58333333,Savanna,4
256706,108.2449387,24.95095441,0.08,0.22567487,0.04,1,9,1430,20.8,Savanna,4
256709,108.3949387,24.95095441,0.43,0.340518966,0.009,1,2,1476,18.58333333,Forest,2
256721,108.9949387,24.95095441,0.13,0.229552873,0.038,1,9,1506,19.43333333,Savanna,4
256740,109.9449387,24.95095441,-0.64,0.22497775,0.04,3,2,1867,19.475,Forest,2
256748,110.3449387,24.95095441,-0.03,0.284199925,0.019,3,9,1767,19.7,Savanna,4
256750,110.4449387,24.95095441,-0.07,0.310318976,0.013,3,8,1739,18.89166667,Shrubland,4
256758,110.8449387,24.95095441,-0.36,0.358168637,0.007,3,9,1624,19.61666667,Savanna,4
256784,112.1449387,24.95095441,0.28,0.223689384,0.041,1,8,1496,18.675,Shrubland,4
256808,113.3949387,24.95095441,0.02,0.248951684,0.03,1,8,1504,18.85,Shrubland,4
256884,117.2449387,24.95095441,-0.19,0.241138533,0.033,3,8,1650,20.20833333,Shrubland,4
256903,118.1949387,24.95095441,-0.08,0.272314387,0.022,3,9,1321,20.55,Savanna,4
256088,98.99493872,24.90095441,0.28,0.558642802,0,1,9,1143,15.50833333,Savanna,4
256105,99.84493872,24.90095441,-0.17,0.218853344,0.043,3,2,1075,13.575,Forest,2
256137,101.4449387,24.90095441,-0.41,0.209291925,0.049,3,8,951,16.4,Shrubland,4
256165,102.8949387,24.90095441,-0.25,0.212302436,0.047,3,9,1032,14.68333333,Savanna,4
256177,103.4949387,24.90095441,-0.34,0.38360328,0.005,3,10,989,15.71666667,Grassland,3
256179,103.5949387,24.90095441,-0.08,0.346683433,0.008,3,12,1008,15.075,Cropland,1
256218,105.5449387,24.90095441,-0.07,0.208798448,0.049,3,9,1249,20.21666667,Savanna,4
256228,106.0449387,24.90095441,-0.09,0.302784003,0.015,3,9,1186,20.275,Savanna,4
256244,106.8449387,24.90095441,0.1,0.332810096,0.01,1,2,1332,16.95,Forest,2
256259,107.5949387,24.90095441,-0.96,0.330427576,0.01,3,2,1420,18.075,Forest,2
256266,107.9449387,24.90095441,-0.57,0.263730385,0.025,3,8,1432,20.25,Shrubland,4
256267,107.9949387,24.90095441,-0.6,0.23209982,0.037,3,8,1454,19.16666667,Shrubland,4
256268,108.0449387,24.90095441,-0.94,0.281048127,0.02,3,8,1460,19.00833333,Shrubland,4
256274,108.3449387,24.90095441,0.14,0.298008823,0.016,1,9,1462,19.9,Savanna,4
256302,109.7449387,24.90095441,0.21,0.25602936,0.027,1,8,1747,18.99166667,Shrubland,4
256325,110.8949387,24.90095441,0.03,0.230999039,0.037,1,9,1615,19.31666667,Savanna,4
256350,112.1449387,24.90095441,0.33,0.231159676,0.037,1,2,1501,16.84166667,Forest,2
256387,114.1449387,24.90095441,-0.02,0.213582165,0.046,3,12,1614,20.525,Cropland,1
256462,117.8949387,24.90095441,-0.35,0.227346799,0.039,3,9,1537,18.85833333,Savanna,4
255649,98.49493872,24.85095441,-0.25,0.296976756,0.016,3,2,1474,16.075,Forest,2
255661,99.09493872,24.85095441,0.24,0.291771721,0.017,1,9,1117,16.43333333,Savanna,4
255664,99.24493872,24.85095441,-0.15,0.220249945,0.043,3,9,1086,14.81666667,Savanna,4
255698,100.9949387,24.85095441,-1,0.497268177,0.001,3,9,968,16.71666667,Savanna,4
255703,101.2449387,24.85095441,0.48,0.21899071,0.043,1,8,935,17.36666667,Shrubland,4
255707,101.4449387,24.85095441,-0.42,0.235935205,0.035,3,8,969,16.03333333,Shrubland,4
255728,102.4949387,24.85095441,-0.14,0.29738015,0.016,3,9,959,16.55833333,Savanna,4
255745,103.3449387,24.85095441,0.06,0.208150942,0.05,1,10,986,16.25833333,Grassland,3
255748,103.4949387,24.85095441,-1.25,0.556176685,0,3,10,998,15.50833333,Grassland,3
255778,104.9949387,24.85095441,0.34,0.261458955,0.025,1,9,1210,20.1,Savanna,4
255798,105.9949387,24.85095441,-0.11,0.282914154,0.019,3,9,1224,19.23333333,Savanna,4
255828,107.5449387,24.85095441,-0.77,0.256528131,0.027,3,8,1416,18.15,Shrubland,4
255836,107.9449387,24.85095441,-0.76,0.277312973,0.021,3,8,1464,18.61666667,Shrubland,4
255838,108.0449387,24.85095441,-1.08,0.312274048,0.013,3,2,1470,18.99166667,Forest,2
255845,108.3949387,24.85095441,0.28,0.221573049,0.042,1,2,1500,18.24166667,Forest,2
255886,110.4449387,24.85095441,0.19,0.340789845,0.009,1,9,1724,19.10833333,Savanna,4
255897,110.9949387,24.85095441,0.07,0.215543948,0.045,1,2,1617,15.55833333,Forest,2
255900,111.1449387,24.85095441,0.2,0.227133206,0.039,1,2,1680,12.80833333,Forest,2
255909,111.6949387,24.85095441,0.55,0.225043281,0.04,1,9,1505,18.49166667,Savanna,4
255939,113.2449387,24.85095441,0.08,0.214769601,0.046,1,2,1649,16,Forest,2
255970,114.8449387,24.85095441,0.09,0.342421963,0.008,1,9,1668,19.99166667,Savanna,4
255214,98.39493872,24.80095441,-0.26,0.338653421,0.009,3,8,1513,15.6,Shrubland,4
255231,99.24493872,24.80095441,-0.47,0.2502238,0.029,3,9,1120,14.18333333,Savanna,4
255255,100.4449387,24.80095441,-0.19,0.395072792,0.004,3,1,1093,12.86666667,Forest,2
255274,101.4449387,24.80095441,-0.69,0.403149368,0.003,3,8,994,15.44166667,Shrubland,4
255289,102.1949387,24.80095441,-0.15,0.212113814,0.047,3,9,930,17.025,Savanna,4
255314,103.4449387,24.80095441,0.61,0.210192969,0.048,1,10,1000,15.525,Grassland,3
255316,103.5449387,24.80095441,-0.21,0.240562007,0.033,3,10,1027,14.55,Grassland,3
255324,103.9449387,24.80095441,0.05,0.230987366,0.037,1,9,1048,14.575,Savanna,4
255364,105.9449387,24.80095441,0.08,0.222539034,0.041,1,9,1218,19.30833333,Savanna,4
